Filename,Omega_m,Omega_b,h,n_s,sigma_8,id
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3032/diag/halos_wst.h5,0.24539105,0.03688206,0.57437208,0.86221524,0.81110249,3032
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/30/diag/halos_wst.h5,0.1931,0.06181,0.8337,1.0579,0.6263,30
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/858/diag/halos_wst.h5,0.3569,0.06687,0.7197,0.8885,0.9339,858
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1195/diag/halos_wst.h5,0.4033,0.04387,0.8001,0.8787,0.8955,1195
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1707/diag/halos_wst.h5,0.2687,0.04949,0.7267,1.0759,0.7817,1707
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3726/diag/halos_wst.h5,0.38257971,0.04679681,0.81592684,1.08839035,0.80188291,3726
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1060/diag/halos_wst.h5,0.3433,0.06209,0.5429,1.1623,0.9167,1060
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2417/diag/halos_wst.h5,0.38276503,0.0614224,0.69864924,1.11530309,0.65526085,2417
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/370/diag/halos_wst.h5,0.1331,0.06117,0.5633,0.8053,0.7539,370
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1108/diag/halos_wst.h5,0.2133,0.03439,0.6819,1.0349,0.9265,1108
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1889/diag/halos_wst.h5,0.3345,0.03171,0.7971,1.0785,0.6753,1889
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3405/diag/halos_wst.h5,0.4461396,0.07862155,0.81700246,0.98399389,0.68865155,3405
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1754/diag/halos_wst.h5,0.2025,0.06355,0.6215,1.1753,0.8689,1754
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/783/diag/halos_wst.h5,0.3309,0.05425,0.6261,1.1165,0.9313,783
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3587/diag/halos_wst.h5,0.14324556,0.06827888,0.55014918,1.04296637,0.61764665,3587
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/487/diag/halos_wst.h5,0.1159,0.05653,0.7129,1.0185,0.8283,487
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1155/diag/halos_wst.h5,0.1937,0.06969,0.6293,0.9445,0.7431,1155
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3452/diag/halos_wst.h5,0.13808769,0.02784319,0.77930169,1.01030264,0.94105873,3452
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2278/diag/halos_wst.h5,0.30439432,0.02580975,0.83596292,0.91090325,0.76177871,2278
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1020/diag/halos_wst.h5,0.2267,0.04929,0.7439,1.0593,0.6547,1020
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2143/diag/halos_wst.h5,0.28928781,0.06632587,0.68481174,1.13561342,0.95121713,2143
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1849/diag/halos_wst.h5,0.3277,0.04047,0.5555,1.0121,0.6925,1849
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/324/diag/halos_wst.h5,0.3233,0.04475,0.6811,1.1481,0.7059,324
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1480/diag/halos_wst.h5,0.4341,0.04947,0.6565,1.0673,0.9589,1480
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1714/diag/halos_wst.h5,0.4827,0.03051,0.5425,1.1113,0.8431,1714
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2837/diag/halos_wst.h5,0.48504858,0.06188175,0.62912475,1.07178471,0.86480029,2837
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2190/diag/halos_wst.h5,0.38157649,0.03722184,0.57612802,0.96965623,0.79517995,2190
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2702/diag/halos_wst.h5,0.38238463,0.03192831,0.73054559,1.17292333,0.64308694,2702
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1528/diag/halos_wst.h5,0.1061,0.04835,0.7899,0.8563,0.6091,1528
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3547/diag/halos_wst.h5,0.17842185,0.07660721,0.64454137,0.90773715,0.68498274,3547
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/808/diag/halos_wst.h5,0.4165,0.04153,0.5613,0.9529,0.9389,808
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3412/diag/halos_wst.h5,0.16648412,0.03261997,0.80380797,0.80815409,0.75815533,3412
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2238/diag/halos_wst.h5,0.36529877,0.0451459,0.78408163,0.91688995,0.61808888,2238
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2103/diag/halos_wst.h5,0.22479481,0.05471233,0.72809732,1.19475701,0.99319427,2103
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2884/diag/halos_wst.h5,0.18898323,0.03891477,0.66588166,0.87055231,0.94467382,2884
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/896/diag/halos_wst.h5,0.4431,0.05857,0.6511,1.0283,0.9417,896
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3226/diag/halos_wst.h5,0.47445254,0.02549894,0.88411181,0.93007041,0.93820932,3226
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1575/diag/halos_wst.h5,0.1501,0.03071,0.5523,0.8689,0.6205,1575
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3872/diag/halos_wst.h5,0.29146583,0.04474318,0.79552507,1.04546297,0.86784906,3872
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2698/diag/halos_wst.h5,0.49664037,0.04674613,0.64619775,0.99246829,0.75290087,2698
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/320/diag/halos_wst.h5,0.2723,0.04863,0.7623,1.1627,0.7777,320
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1440/diag/halos_wst.h5,0.2597,0.05695,0.8061,0.9191,0.6723,1440
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2563/diag/halos_wst.h5,0.1434411,0.0531172,0.69007311,1.12073817,0.82800355,2563
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1389/diag/halos_wst.h5,0.1163,0.06431,0.8495,0.9375,0.7719,1389
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1254/diag/halos_wst.h5,0.3711,0.04235,0.6447,1.1163,0.6179,1254
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3273/diag/halos_wst.h5,0.33586392,0.05340016,0.79000499,1.0777523,0.78241853,3273
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2099/diag/halos_wst.h5,0.11053493,0.06989457,0.64984692,0.96426535,0.80300851,2099
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/733/diag/halos_wst.h5,0.3383,0.03837,0.8395,1.1539,0.7677,733
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/804/diag/halos_wst.h5,0.1057,0.04659,0.6633,0.8565,0.6515,804
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3087/diag/halos_wst.h5,0.27461971,0.05709007,0.86585665,1.13308074,0.84070849,3087
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/437/diag/halos_wst.h5,0.1463,0.05229,0.8523,0.8115,0.7161,437
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/508/diag/halos_wst.h5,0.2171,0.03143,0.6207,1.0751,0.8197,508
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1948/diag/halos_wst.h5,0.1919,0.04555,0.7551,1.1565,0.6165,1948
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3967/diag/halos_wst.h5,0.28630402,0.07068989,0.7381202,1.08056111,0.97749419,3967
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1813/diag/halos_wst.h5,0.3167,0.03433,0.7761,1.0321,0.9543,1813
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3832/diag/halos_wst.h5,0.23061907,0.03089051,0.65399961,1.10104458,0.97694008,3832
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2658/diag/halos_wst.h5,0.41357291,0.03816213,0.80680804,0.96841419,0.8304338,2658
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/38/diag/halos_wst.h5,0.3889,0.03627,0.6275,0.9513,0.9137,38
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2523/diag/halos_wst.h5,0.17861698,0.06153523,0.50818049,0.829355,0.86995053,2523
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1349/diag/halos_wst.h5,0.2253,0.06911,0.6613,1.1735,0.7199,1349
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3646/diag/halos_wst.h5,0.36666794,0.03469835,0.57686054,1.05665421,0.64931038,3646
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1214/diag/halos_wst.h5,0.2457,0.05451,0.8973,0.9883,0.6267,1214
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1995/diag/halos_wst.h5,0.1791,0.06145,0.6935,0.8179,0.9573,1995
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3511/diag/halos_wst.h5,0.22135167,0.07268696,0.6830127,1.19233696,0.73637739,3511
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/362/diag/halos_wst.h5,0.4703,0.05085,0.5845,0.9279,0.6401,362
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1860/diag/halos_wst.h5,0.1829,0.04311,0.7561,0.9395,0.7739,1860
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3047/diag/halos_wst.h5,0.24338078,0.06517031,0.61635097,0.99183848,0.71716164,3047
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/433/diag/halos_wst.h5,0.4157,0.04765,0.6087,0.8165,0.9189,433
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1396/diag/halos_wst.h5,0.3801,0.04889,0.5371,1.0853,0.6193,1396
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3693/diag/halos_wst.h5,0.43124619,0.05920028,0.69608381,0.9105372,0.88010426,3693
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1908/diag/halos_wst.h5,0.2563,0.06081,0.8169,0.8429,0.7737,1908
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1261/diag/halos_wst.h5,0.3031,0.05359,0.5409,0.9921,0.9845,1261
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2384/diag/halos_wst.h5,0.25554544,0.03255459,0.63407955,1.1102056,0.80912519,2384
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/846/diag/halos_wst.h5,0.4959,0.05873,0.7487,0.9319,0.8705,846
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/479/diag/halos_wst.h5,0.4161,0.06619,0.6971,1.1983,0.8989,479
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1075/diag/halos_wst.h5,0.4549,0.04855,0.6899,0.9031,0.6529,1075
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3094/diag/halos_wst.h5,0.33873863,0.03910727,0.85417321,1.05916469,0.91177475,3094
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/917/diag/halos_wst.h5,0.3041,0.04927,0.7223,0.9957,0.9953,917
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1309/diag/halos_wst.h5,0.4013,0.06491,0.8397,0.9881,0.7301,1309
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3606/diag/halos_wst.h5,0.3379298,0.02986573,0.60253894,0.8623181,0.85146618,3606
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1955/diag/halos_wst.h5,0.4955,0.03905,0.7047,0.8821,0.8923,1955
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1820/diag/halos_wst.h5,0.1149,0.04961,0.6423,1.0675,0.8777,1820
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3007/diag/halos_wst.h5,0.27621442,0.06200603,0.56365485,0.98586394,0.66075284,3007
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2943/diag/halos_wst.h5,0.28650029,0.05585139,0.80288386,1.15891733,0.76757522,2943
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1769/diag/halos_wst.h5,0.1265,0.03681,0.7361,0.8243,0.9029,1769
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3788/diag/halos_wst.h5,0.1109816,0.03798695,0.56546576,0.9804069,0.99382403,3788
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/86/diag/halos_wst.h5,0.3027,0.05517,0.8331,1.0435,0.8647,86
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1634/diag/halos_wst.h5,0.2585,0.06241,0.6663,0.9619,0.8699,1634
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3653/diag/halos_wst.h5,0.45168355,0.06217256,0.52159082,1.10799792,0.61911308,3653
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2479/diag/halos_wst.h5,0.2544495,0.05536479,0.83948512,0.8138271,0.60924025,2479
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/771/diag/halos_wst.h5,0.2367,0.06657,0.5563,1.1995,0.6637,771
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2344/diag/halos_wst.h5,0.21233813,0.03368883,0.85116689,0.82648412,0.94183233,2344
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/842/diag/halos_wst.h5,0.3127,0.04233,0.5323,1.1403,0.7373,842
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3467/diag/halos_wst.h5,0.1573594,0.07504838,0.73963737,0.82681012,0.93446326,3467
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/475/diag/halos_wst.h5,0.4439,0.06837,0.6843,1.0641,0.7639,475
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1035/diag/halos_wst.h5,0.4263,0.03107,0.5997,0.8237,0.9957,1035
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2990/diag/halos_wst.h5,0.39109883,0.02472199,0.71117632,0.94987557,0.98605127,2990
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3332/diag/halos_wst.h5,0.19380883,0.03090023,0.51201474,0.92644508,0.80833619,3332
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2158/diag/halos_wst.h5,0.39494104,0.02720768,0.5225031,0.85876822,0.60349623,2158
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1681/diag/halos_wst.h5,0.3567,0.03209,0.6929,1.1127,0.7213,1681
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/179/diag/halos_wst.h5,0.1771,0.04677,0.8911,1.1193,0.9207,179
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2023/diag/halos_wst.h5,0.2431146,0.07452935,0.81601629,1.12409608,0.807199,2023
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/888/diag/halos_wst.h5,0.1311,0.03269,0.7139,0.9685,0.7477,888
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1495/diag/halos_wst.h5,0.4497,0.05607,0.5453,1.1445,0.9191,1495
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/959/diag/halos_wst.h5,0.2537,0.06391,0.6183,0.8931,0.8117,959
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2903/diag/halos_wst.h5,0.20889126,0.05289468,0.77729077,0.95950338,0.93164518,2903
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1729/diag/halos_wst.h5,0.2823,0.04957,0.6583,0.8079,0.7345,1729
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1360/diag/halos_wst.h5,0.4627,0.05217,0.7477,1.0811,0.6667,1360
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2717/diag/halos_wst.h5,0.4155905,0.07579486,0.61378049,1.05874946,0.63010693,2717
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2070/diag/halos_wst.h5,0.33854241,0.02403528,0.79232407,1.18110149,0.74559362,2070
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3193/diag/halos_wst.h5,0.31328616,0.06555861,0.60407591,1.07041755,0.96564975,3193
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1408/diag/halos_wst.h5,0.2027,0.03495,0.5929,1.1065,0.9011,1408
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3427/diag/halos_wst.h5,0.12775587,0.07009724,0.50090541,0.80282231,0.65732089,3427
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2118/diag/halos_wst.h5,0.32216589,0.02244463,0.69810656,1.059745,0.89572699,2118
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2899/diag/halos_wst.h5,0.12002461,0.06795972,0.69908937,1.18057117,0.87192774,2899
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2764/diag/halos_wst.h5,0.11156617,0.02282639,0.6755374,0.8583007,0.76041876,2764
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/884/diag/halos_wst.h5,0.2713,0.04323,0.7021,0.9855,0.7413,884
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3106/diag/halos_wst.h5,0.4192713,0.03202631,0.76524124,0.83439607,0.91675303,3106
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3887/diag/halos_wst.h5,0.25269426,0.06573177,0.64644786,1.15988827,0.62805943,3887
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1455/diag/halos_wst.h5,0.2307,0.05003,0.6391,0.8875,0.9547,1455
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3752/diag/halos_wst.h5,0.20799412,0.03246486,0.76143081,1.0334965,0.62705218,3752
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2578/diag/halos_wst.h5,0.42699113,0.0299176,0.83476269,1.15682268,0.70018923,2578
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/588/diag/halos_wst.h5,0.2609,0.03035,0.8585,0.9677,0.9975,588
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1320/diag/halos_wst.h5,0.2195,0.05405,0.6605,0.9773,0.8891,1320
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3288/diag/halos_wst.h5,0.24448652,0.0297536,0.534378,1.03883367,0.85827887,3288
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/81/diag/halos_wst.h5,0.4481,0.05843,0.6017,0.9547,0.7305,81
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3153/diag/halos_wst.h5,0.39128587,0.07034359,0.57844782,0.87295678,0.7335645,3153
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/425/diag/halos_wst.h5,0.1949,0.03777,0.8727,1.0929,0.6307,425
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2490/diag/halos_wst.h5,0.45186882,0.04649044,0.78868837,1.08166964,0.87238116,2490
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3847/diag/halos_wst.h5,0.23021181,0.07055341,0.57044172,0.95930244,0.87272022,3847
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1181/diag/halos_wst.h5,0.2183,0.05729,0.5217,0.8369,0.6721,1181
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/129/diag/halos_wst.h5,0.1571,0.03743,0.7177,1.1263,0.8045,129
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3712/diag/halos_wst.h5,0.28741024,0.02785199,0.83749993,0.83564516,0.87216191,3712
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2538/diag/halos_wst.h5,0.48705637,0.04493077,0.69549057,1.1525388,0.72225977,2538
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/909/diag/halos_wst.h5,0.3349,0.04321,0.7655,1.0095,0.7535,909
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2403/diag/halos_wst.h5,0.12756187,0.05493485,0.63931706,0.93742851,0.89692593,2403
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1229/diag/halos_wst.h5,0.2173,0.03705,0.5175,1.0803,0.7317,1229
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1875/diag/halos_wst.h5,0.2451,0.05273,0.6481,1.1743,0.7209,1875
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/350/diag/halos_wst.h5,0.2579,0.03425,0.6247,1.1471,0.6075,350
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1740/diag/halos_wst.h5,0.1617,0.04513,0.8963,0.8361,0.6095,1740
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2585/diag/halos_wst.h5,0.30482779,0.06503368,0.88864007,0.81653223,0.80125871,2585
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/421/diag/halos_wst.h5,0.3071,0.03227,0.5449,1.0681,0.6943,421
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2450/diag/halos_wst.h5,0.43104694,0.04382582,0.813169,0.88733396,0.62684228,2450
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1276/diag/halos_wst.h5,0.3323,0.04449,0.6975,0.9715,0.8873,1276
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3573/diag/halos_wst.h5,0.49758692,0.07206786,0.73586617,0.87653963,0.66631045,3573
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2399/diag/halos_wst.h5,0.28864894,0.05729273,0.78334522,1.09651277,0.69891472,2399
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1141/diag/halos_wst.h5,0.1641,0.05301,0.8981,1.0215,0.9099,1141
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2264/diag/halos_wst.h5,0.24389997,0.04464978,0.62459486,1.123246,0.69987363,2264
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/834/diag/halos_wst.h5,0.3051,0.03367,0.6999,1.0551,0.6751,834
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/467/diag/halos_wst.h5,0.4259,0.04161,0.8783,0.8649,0.8969,467
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/905/diag/halos_wst.h5,0.4515,0.04621,0.7435,1.1863,0.6037,905
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/538/diag/halos_wst.h5,0.2331,0.04423,0.8361,0.8093,0.6007,538
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1835/diag/halos_wst.h5,0.3679,0.04767,0.7495,1.1987,0.6837,1835
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2958/diag/halos_wst.h5,0.38301511,0.04444944,0.62595407,1.00882268,0.90640881,2958
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1700/diag/halos_wst.h5,0.4651,0.03215,0.8423,1.0507,0.6707,1700
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2823/diag/halos_wst.h5,0.2300163,0.055391,0.68228019,0.88094628,0.68152679,2823
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1649/diag/halos_wst.h5,0.4065,0.05647,0.5151,1.0867,0.8175,1649
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3668/diag/halos_wst.h5,0.16811863,0.02491069,0.7535852,1.16878698,0.94653568,3668
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/1514/diag/halos_wst.h5,0.4741,0.06221,0.8065,0.8197,0.6513,1514
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/3533/diag/halos_wst.h5,0.44694397,0.05487543,0.78217282,0.92388572,0.92733271,3533
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2359/diag/halos_wst.h5,0.2223066,0.06844105,0.62956355,1.0369796,0.65652874,2359
/anvil/scratch/x-abairagi/cmass-ili/quijotelike/fastpm/L1000-N128/2224/diag/halos_wst.h5,0.26700503,0.03327075,0.76250854,1.15712113,0.65708508,2224
